gesture,landmark_0,landmark_1,landmark_2,landmark_3,landmark_4,landmark_5,landmark_6,landmark_7,landmark_8,landmark_9,landmark_10,landmark_11,landmark_12,landmark_13,landmark_14,landmark_15,landmark_16,landmark_17,landmark_18,landmark_19,landmark_20,landmark_21,landmark_22,landmark_23,landmark_24,landmark_25,landmark_26,landmark_27,landmark_28,landmark_29,landmark_30,landmark_31,landmark_32,landmark_33,landmark_34,landmark_35,landmark_36,landmark_37,landmark_38,landmark_39,landmark_40,landmark_41,landmark_42,landmark_43,landmark_44,landmark_45,landmark_46,landmark_47,landmark_48,landmark_49,landmark_50,landmark_51,landmark_52,landmark_53,landmark_54,landmark_55,landmark_56,landmark_57,landmark_58,landmark_59,landmark_60,landmark_61,landmark_62
fist,0.5498506,0.6343893,-3.4997478e-07,0.5232806,0.52003354,0.019552674,0.46863347,0.45143566,0.019582063,0.41317266,0.4472476,0.014875148,0.37713107,0.48027787,0.00949412,0.43805927,0.38832018,0.0047443984,0.3594533,0.42034587,-0.002295516,0.37603244,0.4568053,-0.008683788,0.40277797,0.46297565,-0.012463856,0.41276962,0.44246683,-0.010204921,0.3496243,0.48583823,-0.0068283416,0.36924657,0.5180214,-0.003025425,0.39638978,0.5187718,-0.0032870702,0.39280552,0.5091375,-0.02297232,0.3463651,0.54802644,-0.014924176,0.36787063,0.57306284,-0.0045795036,0.393058,0.56968725,-0.002258819,0.37839645,0.57990015,-0.034992304,0.35106796,0.6021689,-0.026954541,0.37579924,0.6234531,-0.013952395,0.39794296,0.6259485,-0.0049548233
fist,0.5492809,0.6357002,-3.391046e-07,0.52235883,0.5202773,0.019855393,0.46796814,0.4516689,0.020334806,0.41269723,0.44661513,0.015957052,0.37671095,0.4796329,0.010821502,0.43649426,0.39075643,0.006204308,0.3584382,0.42088223,-4.8580532e-05,0.3751653,0.45634952,-0.006211636,0.4020822,0.46258363,-0.009835076,0.41141072,0.4452806,-0.008532658,0.3499929,0.48669654,-0.0041495813,0.36900288,0.51805073,-0.00057116215,0.39594677,0.518854,-0.0010722114,0.39173138,0.5116621,-0.021056289,0.34734187,0.5485544,-0.012093442,0.3681349,0.5728115,-0.0020696425,0.39310795,0.5696238,-7.5711076e-05,0.37756917,0.5815814,-0.03283924,0.3521002,0.60090977,-0.024076516,0.37691808,0.62159497,-0.010887775,0.3992958,0.6240827,-0.0017698094
fist,0.54986894,0.6357008,-3.470741e-07,0.5231511,0.5206137,0.020550959,0.46962032,0.45302948,0.021499587,0.41569892,0.44847947,0.017331732,0.38018385,0.48163772,0.012290868,0.43834272,0.39198756,0.007477826,0.36034685,0.42007852,0.0016961049,0.3761158,0.4560422,-0.0041468386,0.40275913,0.46329206,-0.0076134116,0.41309056,0.4457056,-0.007330642,0.35187393,0.48612434,-0.0023575763,0.3701419,0.5180128,0.0012582826,0.39666253,0.5193569,0.0006536456,0.39336583,0.5112888,-0.019902261,0.3489924,0.5480833,-0.010303318,0.36916378,0.57299215,-0.00041953614,0.3937006,0.5703686,0.0012619584,0.37919477,0.58057696,-0.031702295,0.35332772,0.6010318,-0.022667345,0.37780726,0.62183154,-0.009681744,0.40016755,0.6240571,-0.0007947857
fist,0.5514129,0.63673794,-3.8354347e-07,0.52555627,0.5228019,0.022703499,0.47379413,0.4543325,0.02482455,0.42254978,0.44502553,0.021447675,0.38775298,0.47369188,0.017106533,0.43904686,0.39266104,0.009329938,0.3626358,0.42017746,0.005668979,0.37750912,0.45703554,0.0012292981,0.40384898,0.46572727,-0.0014868632,0.4127759,0.44602862,-0.006078652,0.35359168,0.48707613,0.0006565346,0.37146217,0.5194789,0.0046293484,0.3979664,0.5224085,0.0039048684,0.39290854,0.5123474,-0.018922683,0.34885246,0.54897296,-0.008043883,0.3684328,0.57454,0.0012187643,0.39279526,0.5733618,0.0020520934,0.3789093,0.58246577,-0.030675178,0.3490292,0.60364735,-0.021128554,0.36741486,0.62545973,-0.008946084,0.38480204,0.62978876,-0.0009205929
fist,0.55012786,0.6357781,-4.188036e-07,0.5226215,0.52344686,0.023037912,0.4709722,0.45584756,0.024383947,0.42012006,0.44647056,0.0199226,0.38563287,0.47477427,0.014779158,0.43485174,0.3931428,0.009044957,0.35870895,0.4219616,0.0044506616,0.37346345,0.45933062,-0.000573182,0.39988157,0.46838346,-0.0035024951,0.40894824,0.446248,-0.007189439,0.34988657,0.4898449,-0.0018168945,0.36779505,0.522122,0.0014225304,0.39389223,0.52521837,0.00030787173,0.3895393,0.5129905,-0.020899642,0.3442648,0.5509713,-0.011480118,0.3633601,0.57666236,-0.002988277,0.38735232,0.5758663,-0.0024410626,0.37572905,0.5835109,-0.03338919,0.34021503,0.6059088,-0.024647983,0.34933266,0.62755364,-0.013528136,0.35863993,0.6328985,-0.0063860468
fist,0.5487772,0.6358253,-4.585059e-07,0.51935434,0.52294695,0.02469581,0.4682638,0.45663548,0.025791833,0.4170591,0.44761738,0.020667795,0.3828631,0.47538266,0.014784639,0.43003568,0.39359885,0.0087326225,0.35463575,0.42448765,0.0052503333,0.3703711,0.46084684,0.0011627851,0.39723176,0.46971303,-0.001095876,0.40495723,0.448386,-0.008564129,0.34666514,0.49303237,-0.0024819297,0.3644573,0.52449644,0.0006751582,0.3901571,0.52856696,-0.00081058906,0.3864545,0.51681924,-0.0229411,0.33969384,0.55309963,-0.013235712,0.35792762,0.5784627,-0.0050979285,0.38164234,0.57926726,-0.004962622,0.3732531,0.5889255,-0.03574887,0.3293218,0.60752094,-0.026526118,0.32714167,0.62798786,-0.015644098,0.3270232,0.63514465,-0.009017406
fist,0.54988635,0.63538235,-4.3239288e-07,0.5191018,0.52183473,0.022888154,0.46581453,0.45735368,0.022887321,0.4122034,0.45453587,0.017075334,0.37755436,0.48742923,0.0104805175,0.42995182,0.3943226,0.00666299,0.35437977,0.42635736,0.0018842127,0.37130412,0.4620903,-0.003178117,0.39835235,0.4699347,-0.0061061764,0.40557384,0.45018616,-0.010112684,0.34647685,0.49450606,-0.004886121,0.36532602,0.52583295,-0.001880461,0.39123446,0.52919924,-0.0033641788,0.38753605,0.51869047,-0.02410906,0.34106785,0.55516,-0.0150460955,0.360689,0.58013934,-0.006433592,0.38497454,0.58029336,-0.0057791686,0.37455902,0.59060895,-0.03675912,0.334377,0.6087414,-0.027963653,0.33880442,0.62844205,-0.016335528,0.34422663,0.63423264,-0.008944166
fist,0.55215263,0.6345276,-3.801984e-07,0.5232458,0.5207703,0.022316378,0.46936053,0.4538854,0.023406547,0.4162437,0.44939727,0.019141683,0.38201383,0.48343667,0.01379543,0.43459916,0.39315006,0.007357693,0.35921526,0.42451668,0.0031887323,0.3758595,0.46033087,-0.0018059133,0.40265918,0.46810967,-0.004876321,0.40999612,0.4487064,-0.008434949,0.3507459,0.4910373,-0.002045531,0.3698721,0.5223657,0.0017248612,0.3967505,0.5252203,0.0008449292,0.3915185,0.5164906,-0.021523522,0.3471755,0.5523157,-0.011182178,0.3681322,0.57691,-0.0019141079,0.39341003,0.5761753,-0.0008738201,0.37859324,0.587742,-0.03345952,0.34802136,0.60695106,-0.024233285,0.36745703,0.6271162,-0.01161313,0.38610348,0.63112926,-0.0031712514
fist,0.5533446,0.6326133,-3.4664498e-07,0.5259378,0.5183177,0.021797512,0.4721107,0.44893283,0.023126878,0.4187308,0.44270477,0.019565051,0.384145,0.47684026,0.014826274,0.43901387,0.39098665,0.006109339,0.3638619,0.41886863,0.0023186605,0.3801163,0.45392805,-0.002446803,0.406401,0.4621039,-0.005480935,0.41370806,0.44680986,-0.009007497,0.35484684,0.48435354,-0.001887691,0.37339258,0.5149727,0.0023883628,0.40003738,0.5186046,0.001728948,0.39420027,0.5141481,-0.021335488,0.35122448,0.54537153,-0.010216085,0.37182227,0.5696031,-0.00052740535,0.39681974,0.57003653,0.0006872092,0.38034683,0.584499,-0.032538004,0.3539241,0.60014826,-0.022594672,0.37776297,0.62122333,-0.009263099,0.39997277,0.6266281,-0.00033860002
fist,0.5551239,0.63060796,-3.0095205e-07,0.52946913,0.51312125,0.020663757,0.47497138,0.44210324,0.021516548,0.4205218,0.43726534,0.017690087,0.38560396,0.47296768,0.0126985535,0.44561785,0.38524762,0.0059573227,0.37076068,0.41007677,0.0012192574,0.3874446,0.44447812,-0.00470363,0.41397238,0.45259833,-0.008374535,0.41865665,0.44256896,-0.008803382,0.3610862,0.4745663,-0.0022814057,0.37894806,0.504651,0.001378367,0.40538,0.5088797,0.00044100024,0.3975533,0.5107655,-0.020990895,0.3553101,0.5357749,-0.010544037,0.37529016,0.5601764,-0.00070931594,0.4001872,0.5615879,0.00097313523,0.38234285,0.5810222,-0.032115996,0.35649636,0.5897634,-0.02169783,0.37984365,0.61130106,-0.00733926,0.40164915,0.6175493,0.002334154
fist,0.5579375,0.6296387,-2.895846e-07,0.53382677,0.5105673,0.01969596,0.47911015,0.43870324,0.01988394,0.4234621,0.4351048,0.015503885,0.38796446,0.4717391,0.010113649,0.45181513,0.38028234,0.0051985774,0.3762587,0.4051982,-0.00079944683,0.3935389,0.44018477,-0.0076593533,0.42031127,0.4477883,-0.011913621,0.42409295,0.4374036,-0.009548232,0.36575523,0.46855277,-0.004305979,0.38406917,0.49919695,-0.0010409375,0.41082153,0.5033153,-0.0020128873,0.4022348,0.50565493,-0.021907715,0.35915846,0.52992654,-0.012699907,0.37988034,0.5548954,-0.0026604827,0.40521464,0.55572206,-0.0005155587,0.38634628,0.57598126,-0.033304177,0.3612197,0.58346486,-0.023529414,0.38490355,0.60548884,-0.008991713,0.40660197,0.61153054,0.0009262472
fist,0.5624228,0.6288023,-2.8683297e-07,0.5387962,0.5067494,0.018585933,0.48352194,0.43431872,0.018026683,0.42734975,0.43197674,0.012862449,0.3914324,0.47042412,0.006816658,0.45875233,0.3740638,0.004959346,0.3813323,0.4021446,-0.0026515177,0.39919314,0.43863463,-0.01044541,0.42621788,0.44533843,-0.015257251,0.43062252,0.4306043,-0.009827284,0.3700509,0.46572465,-0.0065544224,0.38912874,0.49787512,-0.0039278595,0.416341,0.50112724,-0.0049503595,0.40802568,0.4990858,-0.022533793,0.36343402,0.5289782,-0.014977316,0.3854652,0.55485547,-0.005191675,0.41150132,0.5537334,-0.0028829747,0.39140114,0.5702643,-0.034453087,0.36711907,0.58326495,-0.025830697,0.39197347,0.6055206,-0.011874188,0.4143259,0.6091433,-0.0021950714
fist,0.5662307,0.6286479,-3.148733e-07,0.5425389,0.50719523,0.0198023,0.48749644,0.4349661,0.019864213,0.4318571,0.43148747,0.015153682,0.39579093,0.46891975,0.009587501,0.46229202,0.37329498,0.0052813436,0.38384396,0.4021257,-0.0014472781,0.40096456,0.4397181,-0.007941453,0.42754903,0.4463985,-0.011988265,0.43460017,0.4291269,-0.009870307,0.37191176,0.46689916,-0.0062204143,0.39123923,0.5004961,-0.0027271449,0.41847467,0.5033235,-0.0031635873,0.4122848,0.49716276,-0.02276793,0.36611143,0.53112954,-0.014461955,0.38854453,0.5576328,-0.004314484,0.41448697,0.55540264,-0.002052407,0.39604995,0.56852716,-0.03480575,0.37090477,0.5861675,-0.025766468,0.39600945,0.6085287,-0.012076894,0.41836795,0.6110919,-0.0027725538
fist,0.56967276,0.6298176,-3.4874878e-07,0.54590595,0.5084618,0.020030066,0.49087176,0.43474215,0.020197053,0.43374938,0.4269093,0.015742416,0.39528626,0.4594429,0.010593892,0.4666434,0.3732675,0.004586589,0.38583255,0.40421605,-0.0022192304,0.40232497,0.44246316,-0.008100491,0.4281539,0.44851413,-0.011744492,0.43988314,0.42807037,-0.010533252,0.37316617,0.46916595,-0.007506556,0.39240548,0.50329137,-0.003353274,0.41961303,0.5057395,-0.003355313,0.41758674,0.49490294,-0.023388298,0.36794835,0.53301436,-0.01540322,0.390152,0.5595697,-0.0046716603,0.41596133,0.5565604,-0.0021548413,0.40106496,0.5653893,-0.03536334,0.3728184,0.5875056,-0.026675662,0.39735657,0.6098513,-0.013449514,0.41937184,0.61141735,-0.004591689
fist,0.5736361,0.6271575,-3.9711145e-07,0.54988974,0.5092966,0.01875499,0.49501094,0.43475947,0.01852694,0.4353783,0.42277145,0.014142407,0.39423913,0.44858423,0.009486307,0.47294116,0.37393695,0.0024598588,0.38741434,0.41134676,-0.006136095,0.40260854,0.45096093,-0.012191218,0.42749625,0.4557558,-0.015875073,0.44825894,0.4252111,-0.012378541,0.37318116,0.47356606,-0.012298441,0.39277372,0.5079351,-0.007921838,0.4205079,0.50866044,-0.0074612526,0.42703027,0.48895764,-0.025235862,0.36880082,0.53550285,-0.020154279,0.39174566,0.5622203,-0.00900896,0.41821736,0.5566936,-0.0059244535,0.41115847,0.55776036,-0.037287228,0.37684464,0.59056675,-0.0319371,0.40160733,0.61191475,-0.020654289,0.4240466,0.6099001,-0.01296027
fist,0.57868147,0.6227869,-4.2043717e-07,0.554767,0.5091657,0.015154054,0.49884492,0.4332716,0.013429132,0.43497586,0.41950306,0.008310374,0.3920781,0.44292814,0.0034489657,0.47938162,0.37465033,-0.0015814675,0.3882285,0.41914767,-0.013554777,0.40384254,0.4595231,-0.02080489,0.4287498,0.4616117,-0.025023255,0.4579453,0.42346996,-0.015568254,0.37361374,0.47942075,-0.020199422,0.39466825,0.5126612,-0.016118925,0.4232294,0.51027864,-0.015226319,0.43867454,0.4848803,-0.028158989,0.37017083,0.53864914,-0.027907196,0.39487925,0.5652162,-0.016246475,0.4224655,0.55694634,-0.011970027,0.42389432,0.5524331,-0.040209875,0.38220295,0.59366953,-0.03960513,0.4078413,0.6139938,-0.030182729,0.43133372,0.6087216,-0.023274593
fist,0.591168,0.6213045,-4.8207596e-07,0.5643988,0.5132367,0.0151013015,0.5057578,0.43729234,0.012980999,0.4383791,0.42325082,0.0074243792,0.39488208,0.44646278,0.0027276892,0.48789054,0.3735778,-0.002593238,0.38931254,0.4281783,-0.016500399,0.40621448,0.47158927,-0.024097761,0.43159112,0.47127134,-0.0286322,0.4708623,0.41768593,-0.017625226,0.37527007,0.48546934,-0.024859646,0.39887166,0.5198418,-0.019938296,0.4283862,0.5146462,-0.018502777,0.45436817,0.47660962,-0.03156719,0.37270817,0.54263896,-0.033738002,0.39989966,0.5715469,-0.02110171,0.4287532,0.56147414,-0.016305342,0.44088578,0.54406875,-0.045165453,0.38906613,0.6004068,-0.048441153,0.4152561,0.6216852,-0.04150425,0.43927002,0.61410767,-0.036346547
fist,0.59738696,0.6233595,-5.100188e-07,0.5691781,0.5167888,0.01471093,0.50933987,0.440296,0.012169295,0.43964085,0.42371637,0.0062872283,0.39457196,0.44453448,0.0017081795,0.49303395,0.3727252,-0.002836349,0.39061716,0.43242002,-0.017911747,0.40873384,0.47769994,-0.026021615,0.43451357,0.47639316,-0.030914467,0.47773656,0.41477275,-0.018127952,0.37730527,0.4888029,-0.026907021,0.40254122,0.52410257,-0.022030482,0.432478,0.51785946,-0.020589177,0.46205145,0.47269565,-0.032510277,0.3754375,0.5451966,-0.03609316,0.40392923,0.5754796,-0.023082603,0.433069,0.56463313,-0.018018756,0.4486657,0.54008937,-0.04667603,0.39345798,0.60342485,-0.051832907,0.42010054,0.625462,-0.046092495,0.44385448,0.6168511,-0.041691095
fist,0.5988045,0.62591755,-5.1671793e-07,0.57051975,0.51876265,0.01578778,0.510147,0.4421753,0.013720785,0.44050843,0.42507702,0.00807136,0.39522678,0.44505396,0.0037161529,0.49421698,0.37382358,-0.0020800228,0.39094558,0.43319336,-0.016670179,0.40896368,0.47936183,-0.024325078,0.4346323,0.4783992,-0.029050458,0.47862777,0.41548008,-0.017903883,0.37749374,0.48974285,-0.026356453,0.4031086,0.52593434,-0.02122283,0.43339434,0.52009445,-0.019707456,0.4625379,0.47330752,-0.0327222,0.3758146,0.5465535,-0.035911936,0.40498018,0.57738864,-0.022870045,0.43450683,0.56678283,-0.017995164,0.44887042,0.5407423,-0.047269113,0.3949359,0.605399,-0.05251243,0.4221807,0.62753344,-0.04718218,0.44605976,0.618576,-0.043156885
fist,0.5961537,0.62764066,-4.7554005e-07,0.56922543,0.5173224,0.016011959,0.5092519,0.44188133,0.014242567,0.44139084,0.4264919,0.008618712,0.39699697,0.4476394,0.00405934,0.49300486,0.37542048,-0.00034441898,0.39193565,0.4301405,-0.015005479,0.40993533,0.47473788,-0.023255786,0.43595022,0.47389334,-0.02820779,0.47558302,0.41896734,-0.016146343,0.37858593,0.4872156,-0.024557192,0.40358585,0.5224624,-0.020267585,0.4339574,0.5170596,-0.018992964,0.4581008,0.47750944,-0.03099868,0.37654746,0.54488194,-0.034110524,0.4053101,0.5751246,-0.021550559,0.43476838,0.5646532,-0.016637826,0.4436152,0.5447979,-0.045563094,0.3941568,0.60382825,-0.049978517,0.4226548,0.62538844,-0.04373639,0.44754195,0.61617464,-0.038854875
fist,0.59527415,0.63105786,-4.2445313e-07,0.5684195,0.5163586,0.017682966,0.5086945,0.43987375,0.016951207,0.4435336,0.42560083,0.012112901,0.40066266,0.45067978,0.007829763,0.48806587,0.37749964,0.0018817751,0.3944973,0.42317462,-0.009997981,0.4122591,0.46548873,-0.017488671,0.4384336,0.46669468,-0.022049176,0.46729335,0.42607737,-0.013940659,0.3807698,0.48274174,-0.018339152,0.4043228,0.517259,-0.013766361,0.43436512,0.5142678,-0.012569176,0.4482636,0.4882709,-0.02837726,0.37771916,0.54293513,-0.027915489,0.4050877,0.57153857,-0.015704615,0.43405628,0.56322014,-0.011275159,0.43357238,0.55722773,-0.04227633,0.39278,0.60176045,-0.042546887,0.42086086,0.62294424,-0.03381919,0.44526377,0.6168562,-0.027403291
fist,0.5917603,0.63451064,-3.3928816e-07,0.5643351,0.5118309,0.019803274,0.5056942,0.4371714,0.020102786,0.44601226,0.42831284,0.015849395,0.40622717,0.4607478,0.011256416,0.47939104,0.37824005,0.004862434,0.39669403,0.41013426,-0.0026430998,0.41382065,0.44956166,-0.008931938,0.44058585,0.4552363,-0.012944402,0.45315522,0.43394694,-0.010715577,0.3832779,0.47479144,-0.008850838,0.40438414,0.50855356,-0.0045357733,0.43353644,0.5093792,-0.004184327,0.4321045,0.5019125,-0.024174532,0.37889028,0.53872603,-0.017721605,0.4034906,0.56553835,-0.006566164,0.4311406,0.56092936,-0.0035917335,0.41761822,0.57338655,-0.036777955,0.38883394,0.5974774,-0.030325513,0.41540384,0.6189082,-0.01785835,0.43860918,0.6181685,-0.009281488
